holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,month,day,year,hour,traffic_volume,commas
1,275.33,0.0,0.0,90,3,6,4,18,2013,21,1577,
1,275.33,0.0,0.0,90,5,8,4,18,2013,21,1577,
1,275.33,0.0,0.0,90,3,13,4,18,2013,21,1577,
1,275.33,0.0,0.0,90,9,18,4,18,2013,21,1577,
1,274.79,0.0,0.0,90,5,8,4,18,2013,22,1532,
1,274.79,0.0,0.0,90,4,7,4,18,2013,22,1532,
1,274.79,0.0,0.0,90,3,6,4,18,2013,22,1532,
1,274.79,0.0,0.0,90,3,13,4,18,2013,22,1532,
1,274.79,0.0,0.0,90,9,18,4,18,2013,22,1532,
1,274.79,0.0,0.0,90,9,20,4,18,2013,22,1532,
1,274.65,0.0,0.0,90,3,13,4,18,2013,23,889,
1,274.65,0.0,0.0,90,5,8,4,18,2013,23,889,
1,274.65,0.0,0.0,90,3,6,4,18,2013,23,889,
1,274.65,0.0,0.0,90,9,18,4,18,2013,23,889,
1,274.65,0.0,0.0,90,9,20,4,18,2013,23,889,
1,274.36,0.0,0.0,90,3,6,4,19,2013,0,516,
1,274.36,0.0,0.0,90,9,18,4,19,2013,0,516,
1,274.19,0.0,0.0,90,3,6,4,19,2013,1,338,
1,274.19,0.0,0.0,90,5,8,4,19,2013,1,338,
1,274.19,0.0,0.0,90,4,7,4,19,2013,1,338,
1,274.19,0.0,0.0,90,9,18,4,19,2013,1,338,
1,274.03,0.0,0.0,90,5,8,4,19,2013,2,261,
1,274.03,0.0,0.0,90,3,6,4,19,2013,2,261,
1,274.03,0.0,0.0,90,9,18,4,19,2013,2,261,
1,273.89,0.0,0.0,90,3,6,4,19,2013,3,313,
1,273.89,0.0,0.0,90,5,8,4,19,2013,3,313,
1,273.89,0.0,0.0,90,9,18,4,19,2013,3,313,
1,273.74,0.0,0.0,90,1,3,4,19,2013,4,718,
1,273.53,0.0,0.0,90,9,18,4,19,2013,5,2339,
1,273.36,0.0,0.0,90,5,8,4,19,2013,6,4931,
1,273.36,0.0,0.0,90,3,6,4,19,2013,6,4931,
1,273.36,0.0,0.0,90,9,18,4,19,2013,6,4931,
1,273.14,0.0,0.0,90,9,18,4,19,2013,7,5399,
1,273.09,0.0,0.0,90,5,8,4,19,2013,9,4327,
1,273.29,0.0,0.0,90,5,8,4,19,2013,10,3940,
1,273.29,0.0,0.0,90,9,18,4,19,2013,10,3940,
1,273.36,0.0,0.0,90,9,18,4,19,2013,11,4228,
1,273.47,0.0,0.0,90,5,8,4,19,2013,12,4614,
1,273.47,0.0,0.0,90,9,18,4,19,2013,12,4614,
1,273.39,0.0,0.0,90,5,8,4,19,2013,13,4871,
1,273.39,0.0,0.0,90,9,20,4,19,2013,13,4871,
1,273.39,0.0,0.0,90,7,10,4,19,2013,13,4871,
1,273.39,0.0,0.0,90,9,18,4,19,2013,13,4871,
1,273.38,0.0,0.0,90,9,18,4,19,2013,14,5118,
1,273.38,0.0,0.0,90,5,8,4,19,2013,14,5118,
1,273.38,0.0,0.0,90,7,10,4,19,2013,14,5118,
1,273.38,0.0,0.0,90,9,20,4,19,2013,14,5118,
1,273.35,0.0,0.0,90,9,18,4,19,2013,15,5616,
1,273.35,0.0,0.0,90,7,10,4,19,2013,15,5616,
1,273.35,0.0,0.0,90,5,8,4,19,2013,15,5616,
1,273.35,0.0,0.0,90,9,20,4,19,2013,15,5616,
1,273.37,0.0,0.0,90,9,20,4,19,2013,16,6160,
1,273.37,0.0,0.0,90,7,10,4,19,2013,16,6160,
1,273.41,0.0,0.0,90,5,8,4,19,2013,17,5861,
1,273.41,0.0,0.0,90,9,18,4,19,2013,17,5861,
1,273.41,0.0,0.0,90,7,10,4,19,2013,17,5861,
1,273.41,0.0,0.0,90,9,20,4,19,2013,17,5861,
1,273.33,0.0,0.0,90,9,18,4,19,2013,18,4728,
1,273.33,0.0,0.0,90,7,10,4,19,2013,18,4728,
1,273.33,0.0,0.0,90,9,20,4,19,2013,18,4728,
1,273.28,0.0,0.0,90,9,18,4,19,2013,19,3715,
1,273.28,0.0,0.0,90,5,8,4,19,2013,19,3715,
1,273.23,0.0,0.0,90,9,18,4,19,2013,20,3240,
1,273.23,0.0,0.0,90,5,8,4,19,2013,20,3240,
1,273.23,0.0,0.0,90,7,10,4,19,2013,20,3240,
1,273.23,0.0,0.0,90,9,20,4,19,2013,20,3240,
1,272.96,0.0,0.0,90,9,18,4,19,2013,21,3164,
1,272.96,0.0,0.0,90,5,8,4,19,2013,21,3164,
1,272.96,0.0,0.0,90,9,20,4,19,2013,21,3164,
1,272.73,0.0,0.0,90,9,18,4,19,2013,22,3074,
1,272.73,0.0,0.0,90,5,8,4,19,2013,22,3074,
1,272.73,0.0,0.0,90,9,20,4,19,2013,22,3074,
1,272.7,0.0,0.0,90,9,18,4,19,2013,23,2043,
1,272.7,0.0,0.0,90,5,8,4,19,2013,23,2043,
1,272.7,0.0,0.0,90,9,20,4,19,2013,23,2043,
1,272.63,0.0,0.0,90,9,18,4,20,2013,0,1190,
1,272.63,0.0,0.0,90,5,8,4,20,2013,0,1190,
1,272.63,0.0,0.0,90,9,20,4,20,2013,0,1190,
1,272.65,0.0,0.0,90,9,18,4,20,2013,1,728,
1,272.65,0.0,0.0,90,5,8,4,20,2013,1,728,
1,272.58,0.0,0.0,90,9,18,4,20,2013,2,571,
1,272.58,0.0,0.0,90,5,8,4,20,2013,2,571,
1,272.58,0.0,0.0,90,9,18,4,20,2013,3,425,
1,272.58,0.0,0.0,90,5,8,4,20,2013,3,425,
1,272.47,0.0,0.0,90,9,18,4,20,2013,4,390,
1,272.47,0.0,0.0,90,5,8,4,20,2013,4,390,
1,272.16,0.0,0.0,90,9,18,4,20,2013,5,743,
1,272.16,0.0,0.0,90,5,8,4,20,2013,5,743,
1,271.98,0.0,0.0,90,9,18,4,20,2013,6,1421,
1,271.98,0.0,0.0,90,5,8,4,20,2013,6,1421,
1,271.81,0.0,0.0,90,9,18,4,20,2013,7,2150,
1,271.81,0.0,0.0,90,5,8,4,20,2013,7,2150,
1,271.77,0.0,0.0,90,9,18,4,20,2013,8,3197,
1,271.86,0.0,0.0,90,9,18,4,20,2013,9,3745,
1,271.86,0.0,0.0,90,5,8,4,20,2013,9,3745,
1,271.86,0.0,0.0,90,6,9,4,20,2013,9,3745,
1,272.04,0.0,0.0,90,9,18,4,20,2013,10,4079,
1,272.04,0.0,0.0,90,6,9,4,20,2013,10,4079,
1,272.4,0.0,0.0,90,9,18,4,20,2013,11,4619,
1,272.96,0.0,0.0,90,9,18,4,20,2013,12,5035,
1,273.42,0.0,0.0,90,9,18,4,20,2013,13,4950,
1,274.29,0.0,0.0,75,1,2,4,20,2013,14,5053,
1,274.77,0.0,0.0,40,1,1,4,20,2013,15,4808,
1,275.2,0.0,0.0,40,1,1,4,20,2013,16,4904,
1,275.51,0.0,0.0,75,1,2,4,20,2013,17,4545,
1,275.58,0.0,0.0,40,1,1,4,20,2013,18,4285,
1,275.41,0.0,0.0,40,1,1,4,20,2013,19,3595,
1,274.91,0.0,0.0,40,1,1,4,20,2013,20,3142,
1,273.62,0.0,0.0,20,1,5,4,20,2013,21,3794,
1,272.77,0.0,0.0,1,2,4,4,20,2013,22,3416,
1,271.12,0.0,0.0,1,2,4,4,21,2013,0,1351,
1,270.37,0.0,0.0,0,2,4,4,21,2013,1,887,
1,269.63,0.0,0.0,0,2,4,4,21,2013,2,648,
1,268.95,0.0,0.0,0,2,4,4,21,2013,3,356,
1,268.21,0.0,0.0,1,2,4,4,21,2013,4,273,
1,267.55,0.0,0.0,1,2,4,4,21,2013,5,455,
1,266.92,0.0,0.0,1,2,4,4,21,2013,6,784,
1,266.66,0.0,0.0,1,2,4,4,21,2013,7,1125,
1,268.08,0.0,0.0,1,2,4,4,21,2013,8,1677,
1,270.0,0.0,0.0,1,2,4,4,21,2013,9,2510,
1,271.85,0.0,0.0,1,2,4,4,21,2013,10,3263,
1,273.63,0.0,0.0,1,2,4,4,21,2013,11,3485,
1,275.13,0.0,0.0,1,2,4,4,21,2013,12,4084,
1,276.03,0.0,0.0,1,2,4,4,21,2013,13,4268,
1,276.63,0.0,0.0,1,2,4,4,21,2013,14,4271,
1,277.06,0.0,0.0,1,2,4,4,21,2013,15,4542,
1,277.46,0.0,0.0,1,2,4,4,21,2013,16,4358,
1,277.39,0.0,0.0,1,2,4,4,21,2013,17,4401,
1,277.22,0.0,0.0,1,2,4,4,21,2013,18,3490,
1,276.66,0.0,0.0,1,2,4,4,21,2013,19,4079,
1,275.73,0.0,0.0,1,2,4,4,21,2013,20,3310,
1,274.49,0.0,0.0,1,2,4,4,21,2013,21,2237,
1,273.65,0.0,0.0,1,2,4,4,21,2013,22,1606,
1,273.42,0.0,0.0,40,1,1,4,21,2013,23,960,
1,273.76,0.0,0.0,90,1,3,4,22,2013,0,506,
1,274.04,0.0,0.0,90,1,3,4,22,2013,1,296,
1,274.32,0.0,0.0,90,1,3,4,22,2013,2,278,
1,274.29,0.0,0.0,90,9,18,4,22,2013,3,301,
1,274.29,0.0,0.0,90,5,8,4,22,2013,3,301,
1,273.78,0.0,0.0,90,9,18,4,22,2013,4,770,
1,273.78,0.0,0.0,90,5,8,4,22,2013,4,770,
1,273.58,0.0,0.0,90,9,18,4,22,2013,5,2617,
1,273.58,0.0,0.0,90,5,8,4,22,2013,5,2617,
1,273.81,0.0,0.0,90,9,18,4,22,2013,6,5657,
1,273.81,0.0,0.0,90,3,6,4,22,2013,6,5657,
1,274.04,0.0,0.0,90,9,18,4,22,2013,7,7062,
1,274.6,0.0,0.0,90,9,18,4,22,2013,8,6112,
1,274.97,0.0,0.0,90,3,6,4,22,2013,9,5055,
1,275.57,0.0,0.0,90,3,6,4,22,2013,10,4426,
1,276.69,0.0,0.0,75,1,2,4,22,2013,11,4546,
1,278.0,0.0,0.0,90,1,3,4,22,2013,12,4815,
1,279.45,0.0,0.0,90,1,3,4,22,2013,13,4907,
1,280.36,0.0,0.0,90,1,3,4,22,2013,14,5183,
1,280.99,0.0,0.0,90,1,3,4,22,2013,15,5728,
1,281.35,0.0,0.0,75,3,6,4,22,2013,16,5768,
1,281.68,0.0,0.0,90,3,6,4,22,2013,17,5376,
1,281.68,0.0,0.0,90,3,13,4,22,2013,17,5376,
1,281.11,0.0,0.0,90,3,6,4,22,2013,18,3780,
1,281.11,0.0,0.0,90,5,8,4,22,2013,18,3780,
1,281.11,0.0,0.0,90,3,13,4,22,2013,18,3780,
1,281.07,0.0,0.0,90,3,6,4,22,2013,19,2422,
1,281.07,0.0,0.0,90,5,8,4,22,2013,19,2422,
1,281.07,0.0,0.0,90,3,13,4,22,2013,19,2422,
1,281.07,0.0,0.0,90,4,7,4,22,2013,19,2422,
1,281.07,0.0,0.0,90,7,10,4,22,2013,19,2422,
1,281.01,0.0,0.0,90,3,6,4,22,2013,20,2063,
1,281.01,0.0,0.0,90,5,8,4,22,2013,20,2063,
1,280.6,0.0,0.0,90,1,3,4,22,2013,21,1627,
1,279.66,0.0,0.0,90,1,3,4,22,2013,22,1134,
1,278.21,0.0,0.0,90,5,8,4,22,2013,23,830,
1,277.34,0.0,0.0,90,1,3,4,23,2013,0,460,
1,276.99,0.0,0.0,90,5,8,4,23,2013,1,274,
1,276.4,0.0,0.0,90,5,8,4,23,2013,2,240,
1,275.95,0.0,0.0,90,5,8,4,23,2013,3,329,
1,275.67,0.0,0.0,90,5,8,4,23,2013,4,797,
1,275.49,0.0,0.0,90,1,3,4,23,2013,5,2580,
1,275.17,0.0,0.0,90,1,3,4,23,2013,6,5461,
1,275.13,0.0,0.0,90,1,3,4,23,2013,7,6078,
1,275.38,0.0,0.0,75,1,2,4,23,2013,8,5022,
1,276.07,0.0,0.0,90,1,3,4,23,2013,9,4820,
1,276.76,0.0,0.0,75,1,2,4,23,2013,10,4361,
1,277.9,0.0,0.0,75,1,2,4,23,2013,11,4619,
1,278.55,0.0,0.0,75,1,2,4,23,2013,12,4862,
1,278.7,0.0,0.0,90,1,3,4,23,2013,13,4615,
1,278.1,0.0,0.0,90,1,3,4,23,2013,14,5115,
1,277.12,0.0,0.0,90,9,24,4,23,2013,15,5544,
1,277.12,0.0,0.0,90,3,6,4,23,2013,15,5544,
1,277.12,0.0,0.0,90,3,13,4,23,2013,15,5544,
1,277.12,0.0,0.0,90,9,18,4,23,2013,15,5544,
1,276.33,0.0,0.0,90,3,6,4,23,2013,16,6519,
1,276.33,0.0,0.0,90,9,18,4,23,2013,16,6519,
1,275.15,0.0,0.0,90,9,18,4,23,2013,17,6345,
1,275.15,0.0,0.0,90,5,8,4,23,2013,17,6345,
1,275.15,0.0,0.0,90,3,6,4,23,2013,17,6345,
1,275.15,0.0,0.0,90,9,24,4,23,2013,17,6345,
1,273.89,0.0,0.0,90,9,18,4,23,2013,18,4641,
1,273.89,0.0,0.0,90,5,8,4,23,2013,18,4641,
1,273.89,0.0,0.0,90,9,20,4,23,2013,18,4641,
1,273.89,0.0,0.0,90,7,10,4,23,2013,18,4641,
1,273.61,0.0,0.0,90,9,20,4,23,2013,19,3181,
1,273.61,0.0,0.0,90,7,10,4,23,2013,19,3181,
1,273.61,0.0,0.0,90,9,18,4,23,2013,19,3181,
1,273.61,0.0,0.0,90,5,8,4,23,2013,19,3181,
1,273.41,0.0,0.0,90,9,18,4,23,2013,20,2904,
1,273.41,0.0,0.0,90,9,20,4,23,2013,20,2904,
1,273.41,0.0,0.0,90,7,10,4,23,2013,20,2904,
1,273.34,0.0,0.0,90,9,18,4,23,2013,21,3923,
1,273.34,0.0,0.0,90,5,8,4,23,2013,21,3923,
1,273.26,0.0,0.0,90,9,18,4,23,2013,22,2846,
1,273.26,0.0,0.0,90,5,8,4,23,2013,22,2846,
1,273.26,0.0,0.0,90,9,20,4,23,2013,22,2846,
1,273.26,0.0,0.0,90,7,10,4,23,2013,22,2846,
1,273.2,0.0,0.0,90,9,20,4,23,2013,23,1179,
1,273.2,0.0,0.0,90,7,10,4,23,2013,23,1179,
1,273.2,0.0,0.0,90,9,18,4,23,2013,23,1179,
1,273.2,0.0,0.0,90,5,8,4,23,2013,23,1179,
1,273.16,0.0,0.0,90,9,18,4,24,2013,0,555,
1,273.16,0.0,0.0,90,5,8,4,24,2013,0,555,
1,273.08,0.0,0.0,90,9,18,4,24,2013,1,362,
1,273.08,0.0,0.0,90,5,8,4,24,2013,1,362,
1,272.86,0.0,0.0,90,9,18,4,24,2013,2,276,
1,272.86,0.0,0.0,90,5,8,4,24,2013,2,276,
1,272.73,0.0,0.0,90,9,18,4,24,2013,3,340,
1,272.73,0.0,0.0,90,5,8,4,24,2013,3,340,
1,272.37,0.0,0.0,90,9,18,4,24,2013,4,759,
1,272.37,0.0,0.0,90,5,8,4,24,2013,4,759,
1,272.0,0.0,0.0,75,9,18,4,24,2013,5,2615,
1,271.68,0.0,0.0,90,1,3,4,24,2013,6,5994,
1,271.21,0.0,0.0,75,1,2,4,24,2013,8,6606,
1,272.24,0.0,0.0,40,1,1,4,24,2013,9,5220,
1,273.06,0.0,0.0,20,1,5,4,24,2013,10,4675,
1,273.91,0.0,0.0,1,2,4,4,24,2013,11,4899,
1,275.19,0.0,0.0,40,1,1,4,24,2013,12,5149,
1,275.68,0.0,0.0,1,2,4,4,24,2013,13,5086,
1,276.77,0.0,0.0,40,1,1,4,24,2013,14,5413,
1,277.51,0.0,0.0,75,1,2,4,24,2013,15,6073,
1,277.81,0.0,0.0,40,1,1,4,24,2013,16,6725,
1,278.07,0.0,0.0,40,1,1,4,24,2013,17,6454,
1,278.16,0.0,0.0,20,1,5,4,24,2013,18,4606,
1,277.86,0.0,0.0,5,2,4,4,24,2013,19,3266,
1,276.56,0.0,0.0,1,2,4,4,24,2013,20,2963,
1,274.92,0.0,0.0,1,2,4,4,24,2013,21,2705,
1,274.07,0.0,0.0,1,2,4,4,24,2013,22,1751,
1,273.24,0.0,0.0,1,2,4,4,24,2013,23,1009,
1,272.55,0.0,0.0,1,2,4,4,25,2013,0,571,
1,271.85,0.0,0.0,1,2,4,4,25,2013,1,350,
1,271.29,0.0,0.0,1,2,4,4,25,2013,2,276,
1,270.58,0.0,0.0,1,2,4,4,25,2013,3,314,
1,270.26,0.0,0.0,1,2,4,4,25,2013,4,733,
1,270.11,0.0,0.0,1,2,4,4,25,2013,5,2720,
1,270.08,0.0,0.0,20,1,5,4,25,2013,6,5924,
1,270.48,0.0,0.0,1,2,4,4,25,2013,7,6766,
1,272.21,0.0,0.0,1,2,4,4,25,2013,8,6470,
1,274.34,0.0,0.0,1,2,4,4,25,2013,9,5236,
1,276.58,0.0,0.0,1,2,4,4,25,2013,10,4604,
1,278.87,0.0,0.0,20,1,5,4,25,2013,11,5014,
1,280.6,0.0,0.0,40,1,1,4,25,2013,12,5287,
1,281.49,0.0,0.0,75,1,2,4,25,2013,13,5213,
1,282.69,0.0,0.0,40,1,1,4,25,2013,14,5738,
1,282.76,0.0,0.0,90,1,3,4,25,2013,15,6527,
1,282.08,0.0,0.0,75,4,7,4,25,2013,16,6813,
1,282.08,0.0,0.0,75,3,6,4,25,2013,16,6813,
1,281.36,0.0,0.0,90,1,3,4,25,2013,17,6598,
1,278.63,0.0,0.0,90,3,25,4,25,2013,18,5020,
1,278.63,0.0,0.0,90,3,6,4,25,2013,18,5020,
1,277.49,0.0,0.0,90,1,3,4,25,2013,19,3651,
1,276.39,0.0,0.0,90,3,6,4,25,2013,20,3271,
1,275.56,0.0,0.0,75,3,6,4,25,2013,21,2980,
1,275.36,0.0,0.0,75,1,2,4,25,2013,22,2331,
1,275.42,0.0,0.0,75,1,2,4,25,2013,23,1267,
1,275.24,0.0,0.0,75,3,6,4,26,2013,0,736,
1,275.24,0.0,0.0,75,9,18,4,26,2013,0,736,
1,274.79,0.0,0.0,90,1,3,4,26,2013,1,429,
1,274.51,0.0,0.0,90,1,3,4,26,2013,2,329,
1,274.39,0.0,0.0,90,1,3,4,26,2013,3,296,
1,273.97,0.0,0.0,90,1,3,4,26,2013,4,728,
1,273.75,0.0,0.0,90,1,3,4,26,2013,5,2473,
1,273.27,0.0,0.0,40,1,1,4,26,2013,6,5332,
1,273.19,0.0,0.0,40,1,1,4,26,2013,7,7009,
1,274.89,0.0,0.0,75,1,2,4,26,2013,9,5645,
1,275.6,0.0,0.0,75,1,2,4,26,2013,10,5217,
1,276.55,0.0,0.0,75,1,2,4,26,2013,11,5594,
1,278.03,0.0,0.0,40,1,1,4,26,2013,12,5703,
1,279.31,0.0,0.0,20,1,5,4,26,2013,13,5475,
1,280.63,0.0,0.0,20,1,5,4,26,2013,14,6189,
1,281.8,0.0,0.0,40,1,1,4,26,2013,15,6539,
1,282.58,0.0,0.0,20,1,5,4,26,2013,16,6610,
1,283.03,0.0,0.0,40,1,1,4,26,2013,17,6174,
1,283.19,0.0,0.0,40,1,1,4,26,2013,18,5232,
1,282.75,0.0,0.0,75,1,2,4,26,2013,19,3919,
1,281.7,0.0,0.0,75,1,2,4,26,2013,20,3508,
1,281.01,0.0,0.0,90,1,3,4,26,2013,21,4489,
1,280.52,0.0,0.0,90,1,3,4,26,2013,22,3611,
1,280.34,0.0,0.0,90,1,3,4,26,2013,23,2158,
1,280.31,0.0,0.0,75,1,2,4,27,2013,0,1270,
1,280.41,0.0,0.0,75,8,15,4,27,2013,1,753,
1,280.5,0.0,0.0,75,1,2,4,27,2013,2,600,
1,281.03,0.0,0.0,90,3,6,4,27,2013,3,383,
1,281.03,0.0,0.0,90,4,7,4,27,2013,3,383,
1,281.14,0.0,0.0,90,3,6,4,27,2013,4,371,
1,280.9,0.0,0.0,90,1,3,4,27,2013,5,684,
1,280.88,0.0,0.0,75,1,2,4,27,2013,6,1400,
1,280.91,0.0,0.0,40,1,1,4,27,2013,7,2381,
1,282.57,0.0,0.0,20,1,5,4,27,2013,8,3535,
1,285.27,0.0,0.0,1,2,4,4,27,2013,9,4332,
1,286.61,0.0,0.0,1,2,4,4,27,2013,10,4575,
1,288.86,0.0,0.0,20,1,5,4,27,2013,11,4927,
1,289.7,0.0,0.0,1,2,4,4,27,2013,12,5385,
1,290.97,0.0,0.0,1,2,4,4,27,2013,13,5426,
1,292.59,0.0,0.0,1,2,4,4,27,2013,14,5361,
1,293.41,0.0,0.0,1,2,4,4,27,2013,15,4749,
1,294.13,0.0,0.0,1,2,4,4,27,2013,16,4797,
1,294.61,0.0,0.0,1,2,4,4,27,2013,17,4393,
1,294.47,0.0,0.0,1,2,4,4,27,2013,18,4036,
1,294.04,0.0,0.0,1,2,4,4,27,2013,19,3582,
1,292.83,0.0,0.0,1,2,4,4,27,2013,20,3335,
1,289.38,0.0,0.0,1,2,4,4,27,2013,21,3075,
1,287.88,0.0,0.0,1,2,4,4,27,2013,22,2853,
1,286.26,0.0,0.0,1,2,4,4,27,2013,23,2265,
1,285.08,0.0,0.0,1,2,4,4,28,2013,0,1446,
1,283.88,0.0,0.0,1,2,4,4,28,2013,1,819,
1,281.4,0.0,0.0,1,2,4,4,28,2013,2,604,
1,280.41,0.0,0.0,1,2,4,4,28,2013,3,390,
1,279.36,0.0,0.0,1,2,4,4,28,2013,4,284,
1,278.42,0.0,0.0,1,2,4,4,28,2013,5,493,
1,277.85,0.0,0.0,20,1,5,4,28,2013,6,878,
1,277.64,0.0,0.0,1,2,4,4,28,2013,7,1320,
1,280.22,0.0,0.0,1,2,4,4,28,2013,8,2076,
1,284.48,0.0,0.0,40,1,1,4,28,2013,9,3076,
1,288.12,0.0,0.0,1,2,4,4,28,2013,10,3918,
1,290.23,0.0,0.0,1,2,4,4,28,2013,11,4361,
1,292.58,0.0,0.0,1,2,4,4,28,2013,12,5034,
1,293.69,0.0,0.0,1,2,4,4,28,2013,13,4612,
1,295.0,0.0,0.0,1,2,4,4,28,2013,14,4546,
1,295.56,0.0,0.0,1,2,4,4,28,2013,15,4425,
1,295.89,0.0,0.0,1,2,4,4,28,2013,16,4475,
1,296.15,0.0,0.0,1,2,4,4,28,2013,17,4252,
1,295.92,0.0,0.0,1,2,4,4,28,2013,18,3909,
1,295.48,0.0,0.0,1,2,4,4,28,2013,19,2967,
1,294.06,0.0,0.0,1,2,4,4,28,2013,20,2697,
1,291.82,0.0,0.0,1,2,4,4,28,2013,21,2353,
1,290.32,0.0,0.0,1,2,4,4,28,2013,22,2288,
1,289.48,0.0,0.0,1,2,4,4,28,2013,23,2372,
1,288.53,0.0,0.0,1,2,4,4,29,2013,0,578,
1,287.77,0.0,0.0,1,2,4,4,29,2013,1,383,
1,286.75,0.0,0.0,1,2,4,4,29,2013,2,267,
1,285.89,0.0,0.0,1,2,4,4,29,2013,3,274,
1,285.29,0.0,0.0,1,2,4,4,29,2013,4,749,
1,284.73,0.0,0.0,1,2,4,4,29,2013,5,2608,
1,284.25,0.0,0.0,1,2,4,4,29,2013,6,5783,
1,283.86,0.0,0.0,1,2,4,4,29,2013,7,6851,
1,284.86,0.0,0.0,1,2,4,4,29,2013,8,6387,
1,286.96,0.0,0.0,1,2,4,4,29,2013,9,5104,
1,289.51,0.0,0.0,1,2,4,4,29,2013,10,4378,
1,291.77,0.0,0.0,1,2,4,4,29,2013,11,4641,
1,293.76,0.0,0.0,1,2,4,4,29,2013,12,4889,
1,295.26,0.0,0.0,1,2,4,4,29,2013,13,4845,
1,295.99,0.0,0.0,1,2,4,4,29,2013,14,5245,
1,298.04,0.0,0.0,1,2,4,4,29,2013,15,5654,
1,299.19,0.0,0.0,1,2,4,4,29,2013,16,6271,
1,299.4,0.0,0.0,40,1,1,4,29,2013,17,5956,
1,298.66,0.0,0.0,40,1,1,4,29,2013,18,4489,
1,296.55,0.0,0.0,75,1,2,4,29,2013,19,3340,
1,294.06,0.0,0.0,1,2,4,4,29,2013,20,2883,
1,293.17,0.0,0.0,40,1,1,4,29,2013,21,2728,
1,289.77,0.0,0.0,90,3,6,4,29,2013,22,1848,
1,287.99,0.0,0.0,90,3,6,4,29,2013,23,954,
1,286.81,0.0,0.0,1,2,4,4,30,2013,0,563,
1,285.89,0.0,0.0,40,1,1,4,30,2013,1,336,
1,285.43,0.0,0.0,75,1,2,4,30,2013,2,275,
1,285.22,0.0,0.0,1,2,4,4,30,2013,3,328,
1,284.3,0.0,0.0,1,5,8,4,30,2013,4,764,
1,283.29,0.0,0.0,1,5,8,4,30,2013,5,2679,
1,281.83,0.0,0.0,40,1,1,4,30,2013,6,6032,
1,281.85,0.0,0.0,1,2,4,4,30,2013,7,7217,
1,282.3,0.0,0.0,1,2,4,4,30,2013,8,6401,
1,283.79,0.0,0.0,1,2,4,4,30,2013,9,5329,
1,286.43,0.0,0.0,40,1,1,4,30,2013,10,4541,
1,287.63,0.0,0.0,1,2,4,4,30,2013,11,4780,
1,289.88,0.0,0.0,1,2,4,4,30,2013,12,5082,
1,293.0,0.0,0.0,20,1,5,4,30,2013,13,5005,
1,293.66,0.0,0.0,1,2,4,4,30,2013,14,5399,
1,294.95,0.0,0.0,1,2,4,4,30,2013,15,6065,
1,295.68,0.0,0.0,1,2,4,4,30,2013,16,6725,
1,296.04,0.0,0.0,1,2,4,4,30,2013,17,6220,
1,295.83,0.0,0.0,1,2,4,4,30,2013,18,4533,
1,295.67,0.0,0.0,1,2,4,4,30,2013,19,3337,
1,294.5,0.0,0.0,40,1,1,4,30,2013,20,2932,
1,292.8,0.0,0.0,1,2,4,4,30,2013,21,2699,
1,290.96,0.0,0.0,75,1,2,4,30,2013,22,1809,
1,291.1,0.0,0.0,1,2,4,4,30,2013,23,1024,
1,290.62,0.0,0.0,1,2,4,5,1,2013,0,529,
1,290.32,0.0,0.0,1,2,4,5,1,2013,2,283,
1,290.18,0.0,0.0,1,2,4,5,1,2013,3,341,
1,290.18,0.0,0.0,1,8,15,5,1,2013,4,746,
1,290.12,0.0,0.0,40,8,15,5,1,2013,5,2561,
1,290.17,0.0,0.0,1,2,4,5,1,2013,6,5169,
1,291.15,0.0,0.0,1,2,4,5,1,2013,7,6017,
1,292.04,0.0,0.0,1,2,4,5,1,2013,8,5860,
1,293.5,0.0,0.0,1,2,4,5,1,2013,9,5208,
1,293.32,0.0,0.0,1,2,4,5,1,2013,10,4493,
1,292.48,0.0,0.0,90,1,3,5,1,2013,11,4770,
1,291.25,0.0,0.0,90,1,3,5,1,2013,12,4975,
1,291.38,0.0,0.0,90,1,3,5,1,2013,13,4923,
1,291.71,0.0,0.0,40,1,1,5,1,2013,14,5331,
1,292.33,0.0,0.0,40,1,1,5,1,2013,15,5599,
1,292.22,0.0,0.0,1,2,4,5,1,2013,16,6421,
1,292.24,0.0,0.0,90,1,3,5,1,2013,17,6312,
1,292.43,0.0,0.0,75,1,2,5,1,2013,18,4541,
1,291.61,0.0,0.0,1,2,4,5,1,2013,19,3211,
1,290.47,0.0,0.0,40,1,1,5,1,2013,20,2761,
1,288.47,0.0,0.0,75,1,2,5,1,2013,21,2498,
1,288.14,0.0,0.0,75,1,2,5,1,2013,22,1582,
1,287.27,0.0,0.0,90,1,3,5,1,2013,23,1080,
1,286.85,0.0,0.0,75,1,2,5,2,2013,0,544,
1,285.64,0.0,0.0,90,1,3,5,2,2013,1,341,
1,284.88,0.0,0.0,75,1,2,5,2,2013,2,268,
1,283.92,0.0,0.0,75,1,2,5,2,2013,3,304,
1,281.64,0.0,0.0,90,3,6,5,2,2013,4,708,
1,281.64,0.0,0.0,90,3,13,5,2,2013,4,708,
1,281.09,0.0,0.0,90,3,13,5,2,2013,5,2575,
1,279.67,0.0,0.0,90,3,6,5,2,2013,6,5596,
1,278.73,0.0,0.0,90,3,6,5,2,2013,7,6818,
1,278.73,0.0,0.0,90,5,8,5,2,2013,7,6818,
1,278.73,0.0,0.0,90,3,13,5,2,2013,7,6818,
